"filename", "language", "Go", "Go Checksum File", "Protocol Buffers", "Go Template File", "Go Module File", "comment", "blank", "total"
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta1/resourcepolicyrule.go", "Go", 71, 0, 0, 0, 0, 0, 13, 84
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta1/serviceaccountsubject.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta1/subject.go", "Go", 58, 0, 0, 0, 0, 0, 13, 71
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta1/usersubject.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/exemptprioritylevelconfiguration.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/flowdistinguishermethod.go", "Go", 34, 0, 0, 0, 0, 0, 10, 44
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/flowschema.go", "Go", 226, 0, 0, 0, 0, 0, 31, 257
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/flowschemacondition.go", "Go", 67, 0, 0, 0, 0, 0, 14, 81
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/flowschemaspec.go", "Go", 60, 0, 0, 0, 0, 0, 12, 72
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/flowschemastatus.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/groupsubject.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/limitedprioritylevelconfiguration.go", "Go", 55, 0, 0, 0, 0, 0, 12, 67
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/limitresponse.go", "Go", 42, 0, 0, 0, 0, 0, 11, 53
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/nonresourcepolicyrule.go", "Go", 43, 0, 0, 0, 0, 0, 10, 53
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/policyruleswithsubjects.go", "Go", 62, 0, 0, 0, 0, 0, 11, 73
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/prioritylevelconfiguration.go", "Go", 226, 0, 0, 0, 0, 0, 31, 257
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/prioritylevelconfigurationcondition.go", "Go", 67, 0, 0, 0, 0, 0, 14, 81
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/prioritylevelconfigurationreference.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/prioritylevelconfigurationspec.go", "Go", 50, 0, 0, 0, 0, 0, 12, 62
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/prioritylevelconfigurationstatus.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/queuingconfiguration.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/resourcepolicyrule.go", "Go", 71, 0, 0, 0, 0, 0, 13, 84
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/serviceaccountsubject.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/subject.go", "Go", 58, 0, 0, 0, 0, 0, 13, 71
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta2/usersubject.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/exemptprioritylevelconfiguration.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/flowdistinguishermethod.go", "Go", 34, 0, 0, 0, 0, 0, 10, 44
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/flowschema.go", "Go", 226, 0, 0, 0, 0, 0, 31, 257
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/flowschemacondition.go", "Go", 67, 0, 0, 0, 0, 0, 14, 81
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/flowschemaspec.go", "Go", 60, 0, 0, 0, 0, 0, 12, 72
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/flowschemastatus.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/groupsubject.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/limitedprioritylevelconfiguration.go", "Go", 55, 0, 0, 0, 0, 0, 12, 67
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/limitresponse.go", "Go", 42, 0, 0, 0, 0, 0, 11, 53
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/nonresourcepolicyrule.go", "Go", 43, 0, 0, 0, 0, 0, 10, 53
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/policyruleswithsubjects.go", "Go", 62, 0, 0, 0, 0, 0, 11, 73
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/prioritylevelconfiguration.go", "Go", 226, 0, 0, 0, 0, 0, 31, 257
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/prioritylevelconfigurationcondition.go", "Go", 67, 0, 0, 0, 0, 0, 14, 81
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/prioritylevelconfigurationreference.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/prioritylevelconfigurationspec.go", "Go", 50, 0, 0, 0, 0, 0, 12, 62
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/prioritylevelconfigurationstatus.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/queuingconfiguration.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/resourcepolicyrule.go", "Go", 71, 0, 0, 0, 0, 0, 13, 84
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/serviceaccountsubject.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/subject.go", "Go", 58, 0, 0, 0, 0, 0, 13, 71
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/flowcontrol/v1beta3/usersubject.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/internal/internal.go", "Go", 13056, 0, 0, 0, 0, 0, 10, 13066
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/condition.go", "Go", 74, 0, 0, 0, 0, 0, 15, 89
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/deleteoptions.go", "Go", 86, 0, 0, 0, 0, 0, 16, 102
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/labelselector.go", "Go", 50, 0, 0, 0, 0, 0, 10, 60
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/labelselectorrequirement.go", "Go", 52, 0, 0, 0, 0, 0, 12, 64
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/managedfieldsentry.go", "Go", 82, 0, 0, 0, 0, 0, 16, 98
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/objectmeta.go", "Go", 150, 0, 0, 0, 0, 0, 22, 172
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/ownerreference.go", "Go", 74, 0, 0, 0, 0, 0, 15, 89
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/preconditions.go", "Go", 42, 0, 0, 0, 0, 0, 11, 53
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/typemeta.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/meta/v1/unstructured.go", "Go", 119, 0, 0, 0, 0, 0, 19, 138
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/httpingresspath.go", "Go", 50, 0, 0, 0, 0, 0, 12, 62
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/httpingressrulevalue.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingress.go", "Go", 228, 0, 0, 0, 0, 0, 31, 259
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressbackend.go", "Go", 42, 0, 0, 0, 0, 0, 11, 53
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressclass.go", "Go", 218, 0, 0, 0, 0, 0, 30, 248
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressclassparametersreference.go", "Go", 63, 0, 0, 0, 0, 0, 13, 76
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressclassspec.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressloadbalanceringress.go", "Go", 52, 0, 0, 0, 0, 0, 11, 63
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressloadbalancerstatus.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressportstatus.go", "Go", 50, 0, 0, 0, 0, 0, 12, 62
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressrule.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressrulevalue.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressservicebackend.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressspec.go", "Go", 65, 0, 0, 0, 0, 0, 12, 77
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingressstatus.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ingresstls.go", "Go", 41, 0, 0, 0, 0, 0, 10, 51
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/ipblock.go", "Go", 41, 0, 0, 0, 0, 0, 10, 51
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/networkpolicy.go", "Go", 220, 0, 0, 0, 0, 0, 30, 250
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/networkpolicyegressrule.go", "Go", 49, 0, 0, 0, 0, 0, 10, 59
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/networkpolicyingressrule.go", "Go", 49, 0, 0, 0, 0, 0, 10, 59
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/networkpolicypeer.go", "Go", 50, 0, 0, 0, 0, 0, 12, 62
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/networkpolicyport.go", "Go", 51, 0, 0, 0, 0, 0, 12, 63
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/networkpolicyspec.go", "Go", 71, 0, 0, 0, 0, 0, 13, 84
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1/servicebackendport.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1alpha1/clustercidr.go", "Go", 218, 0, 0, 0, 0, 0, 30, 248
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1alpha1/clustercidrspec.go", "Go", 58, 0, 0, 0, 0, 0, 13, 71
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1alpha1/ipaddress.go", "Go", 218, 0, 0, 0, 0, 0, 30, 248
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1alpha1/ipaddressspec.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1alpha1/parentreference.go", "Go", 66, 0, 0, 0, 0, 0, 14, 80
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/httpingresspath.go", "Go", 50, 0, 0, 0, 0, 0, 12, 62
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/httpingressrulevalue.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingress.go", "Go", 228, 0, 0, 0, 0, 0, 31, 259
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressbackend.go", "Go", 51, 0, 0, 0, 0, 0, 12, 63
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressclass.go", "Go", 218, 0, 0, 0, 0, 0, 30, 248
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressclassparametersreference.go", "Go", 63, 0, 0, 0, 0, 0, 13, 76
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressclassspec.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressloadbalanceringress.go", "Go", 52, 0, 0, 0, 0, 0, 11, 63
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressloadbalancerstatus.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressportstatus.go", "Go", 50, 0, 0, 0, 0, 0, 12, 62
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressrule.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressrulevalue.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressspec.go", "Go", 65, 0, 0, 0, 0, 0, 12, 77
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingressstatus.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/networking/v1beta1/ingresstls.go", "Go", 41, 0, 0, 0, 0, 0, 10, 51
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1/overhead.go", "Go", 34, 0, 0, 0, 0, 0, 10, 44
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1/runtimeclass.go", "Go", 234, 0, 0, 0, 0, 0, 32, 266
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1/scheduling.go", "Go", 53, 0, 0, 0, 0, 0, 11, 64
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1alpha1/overhead.go", "Go", 34, 0, 0, 0, 0, 0, 10, 44
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1alpha1/runtimeclass.go", "Go", 218, 0, 0, 0, 0, 0, 30, 248
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1alpha1/runtimeclassspec.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1alpha1/scheduling.go", "Go", 53, 0, 0, 0, 0, 0, 11, 64
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1beta1/overhead.go", "Go", 34, 0, 0, 0, 0, 0, 10, 44
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1beta1/runtimeclass.go", "Go", 234, 0, 0, 0, 0, 0, 32, 266
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/node/v1beta1/scheduling.go", "Go", 53, 0, 0, 0, 0, 0, 11, 64
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1/eviction.go", "Go", 220, 0, 0, 0, 0, 0, 30, 250
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1/poddisruptionbudget.go", "Go", 228, 0, 0, 0, 0, 0, 31, 259
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1/poddisruptionbudgetspec.go", "Go", 60, 0, 0, 0, 0, 0, 13, 73
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1/poddisruptionbudgetstatus.go", "Go", 94, 0, 0, 0, 0, 0, 16, 110
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/allowedcsidriver.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/allowedflexvolume.go", "Go", 31, 0, 0, 0, 0, 0, 9, 40
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/allowedhostpath.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/eviction.go", "Go", 220, 0, 0, 0, 0, 0, 30, 250
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/fsgroupstrategyoptions.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/hostportrange.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/idrange.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/poddisruptionbudget.go", "Go", 228, 0, 0, 0, 0, 0, 31, 259
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/poddisruptionbudgetspec.go", "Go", 60, 0, 0, 0, 0, 0, 13, 73
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/poddisruptionbudgetstatus.go", "Go", 94, 0, 0, 0, 0, 0, 16, 110
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/podsecuritypolicy.go", "Go", 218, 0, 0, 0, 0, 0, 30, 248
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/podsecuritypolicyspec.go", "Go", 253, 0, 0, 0, 0, 0, 33, 286
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/runasgroupstrategyoptions.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/runasuserstrategyoptions.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/runtimeclassstrategyoptions.go", "Go", 41, 0, 0, 0, 0, 0, 10, 51
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/selinuxstrategyoptions.go", "Go", 43, 0, 0, 0, 0, 0, 11, 54
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/policy/v1beta1/supplementalgroupsstrategyoptions.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1/aggregationrule.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1/clusterrole.go", "Go", 231, 0, 0, 0, 0, 0, 31, 262
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1/clusterrolebinding.go", "Go", 231, 0, 0, 0, 0, 0, 31, 262
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1/policyrule.go", "Go", 73, 0, 0, 0, 0, 0, 13, 86
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1/role.go", "Go", 225, 0, 0, 0, 0, 0, 30, 255
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1/rolebinding.go", "Go", 233, 0, 0, 0, 0, 0, 31, 264
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1/roleref.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1/subject.go", "Go", 55, 0, 0, 0, 0, 0, 12, 67
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1alpha1/aggregationrule.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1alpha1/clusterrole.go", "Go", 231, 0, 0, 0, 0, 0, 31, 262
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1alpha1/clusterrolebinding.go", "Go", 231, 0, 0, 0, 0, 0, 31, 262
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1alpha1/policyrule.go", "Go", 73, 0, 0, 0, 0, 0, 13, 86
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1alpha1/role.go", "Go", 225, 0, 0, 0, 0, 0, 30, 255
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1alpha1/rolebinding.go", "Go", 233, 0, 0, 0, 0, 0, 31, 264
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1alpha1/roleref.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1alpha1/subject.go", "Go", 55, 0, 0, 0, 0, 0, 12, 67
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1beta1/aggregationrule.go", "Go", 39, 0, 0, 0, 0, 0, 10, 49
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1beta1/clusterrole.go", "Go", 231, 0, 0, 0, 0, 0, 31, 262
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1beta1/clusterrolebinding.go", "Go", 231, 0, 0, 0, 0, 0, 31, 262
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1beta1/policyrule.go", "Go", 73, 0, 0, 0, 0, 0, 13, 86
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1beta1/role.go", "Go", 225, 0, 0, 0, 0, 0, 30, 255
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1beta1/rolebinding.go", "Go", 233, 0, 0, 0, 0, 0, 31, 264
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1beta1/roleref.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/rbac/v1beta1/subject.go", "Go", 55, 0, 0, 0, 0, 0, 12, 67
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/allocationresult.go", "Go", 55, 0, 0, 0, 0, 0, 12, 67
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/podschedulingcontext.go", "Go", 228, 0, 0, 0, 0, 0, 31, 259
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/podschedulingcontextspec.go", "Go", 41, 0, 0, 0, 0, 0, 10, 51
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/podschedulingcontextstatus.go", "Go", 36, 0, 0, 0, 0, 0, 9, 45
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/resourceclaim.go", "Go", 228, 0, 0, 0, 0, 0, 31, 259
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/resourceclaimconsumerreference.go", "Go", 58, 0, 0, 0, 0, 0, 13, 71
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/resourceclaimparametersreference.go", "Go", 47, 0, 0, 0, 0, 0, 11, 58
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/resourceclaimschedulingstatus.go", "Go", 41, 0, 0, 0, 0, 0, 10, 51
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/resourceclaimspec.go", "Go", 50, 0, 0, 0, 0, 0, 12, 62
"/opt/projects/swiftkube/vendor/k8s.io/client-go/applyconfigurations/resource/v1alpha2/resourceclaimstatus.go", "Go", 60, 0, 0, 0, 0, 0, 12, 72
